timestamp,portfolio_value,pred_BTC,pred_ETH,pred_SOL,pred_AVAX,pred_XRP,action_BTC,action_ETH,action_SOL,action_AVAX,action_XRP
2026-04-11T03:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-11T05:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-11T07:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-11T08:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-11T09:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-11T10:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-11T11:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-11T13:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-11T14:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-11T15:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-11T16:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-11T17:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-11T19:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-11T19:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-11T20:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-11T21:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-11T22:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-11T23:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-12T03:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-12T06:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-12T07:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-12T09:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-12T09:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-12T10:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-12T11:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-12T13:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-12T14:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-12T15:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-12T16:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-12T17:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-12T19:00:00+00:00,1000.0,,,,,,none,none,none,none,none
